Column1,idTweet,fullText,polaridad
112,1.48E+18,Primero vender en charol los caramelos en la esquina no es emprendimiento! Y 2do te trinca la colorada y perdiste todo!  La Miseria humana en su máxima expresión! #LassoMentiroso #LassoEsUnFracasso #LassoEvasor https://t.co/5ySPdlCXLF,-1
113,1.48E+18,"Claro que no cuadra ... subió los combustibles, la canasta básica es inalcanzable, subirán los transportes, el aceite ,la papa, la carne,  todo , no hay una solo obra, solo mentiras .
#LassoMentiroso 
#LassoEsUnFracasso https://t.co/af5XP16CpW",-1
114,1.48E+18,"En campaña ofrecieron $1000 millones, ahora resulta que solo se destinarán $100 millones para créditos productivos y ni hablar de los préstamos para pagar deudas. 
Nada que un tik tok no pueda remediar #LassoMentiroso https://t.co/HOmDZNKVaU",-1
115,1.48E+18,"Otra joya más del mitómano “Presidente” 

#LassoMentiroso https://t.co/dJnDlUQyYu",-1
116,1.48E+18,#LassoMentiroso #LassoEsUnFracasso #LassoEsMoreno #LosCorruptosSiempreFueronEllos https://t.co/5L4FaUTspl,-1
117,1.48E+18,"Si mañana los trabajadores del país salen a las calles a defender sus derechos ante la reforma laboral q enviara #LassoMentiroso a la Asamblea
También serán calificados de anarquistas golpistas desestabilizadores conspiradores

El Presidente repite su discurso una y otra vez ",-1
118,1.48E+18,"El vicepdte del Frente Unitario de Trabajadores de #Ecuador, José Villavicencio, aseveró q el Gobierno de #LassoMentiroso no desea dialogar con las organizaciones y movimientos sociales sobre los problemas que afectan al pueblo y en su lugar descalifica a sus dirigentes. https://t.co/JPmVOjN5GD",-1
119,1.48E+18,"No solo que volvimos a los servicios públicos de los gobiernos de hace 15 años atrás.. ahora con @LassoGuillermo realmente estamos peor ! 
“Pero tenemos 8MM en Suiza”
#LassoMentiroso
#LassoMitomano
#LassoEsUnFracasso 
#LassoRenuncia https://t.co/trfxUP2NIp",-1
120,1.48E+18,Terminó el 2021. ¿Quién terminó el año sin covid y sin vacuna para ser amigos ?      #LassoMentiroso,-1
121,1.48E+18,"20 balazos
El titular de prensa de cada día Asesinatos sicariato robo delincuencia narcotráfico el abandono del país y instituciones de inservibles como la @PoliciaEcuador q se volvió un partido político con María Paula Romo y con @AlexandraVelaP no cambia nada
#LassoMentiroso  https://t.co/Z1uhjofZRH",-1
122,1.48E+18,#LassoMentiroso feliz día al periodismo comprado https://t.co/9bCtOumTL6,-1
123,1.48E+18,Y Lasso se habrá acordado de Lorenza? Le habrá enviado por lo menos una rosquita ?  #LassoMentiroso #RoscaDeReyes,-1
124,1.48E+18,"Acá en Ecuador, hagamos la lista de asambleístas que ocuparían un sitio privilegiado de un gran tacho para basura; comienzo:
1.- Villacencio.
2.- llori
3.- más claro, todos los de CREO, MUPP, PSC, ID...que apoyan a #LassoMentiroso y están en contra del pueblo. https://t.co/0Xuqw3jbGG",-1
125,1.48E+18,"No es por nada, pero debieron anunciar la revocatoria de mandato, eso es más útil, lasso se va a hacer la víctima de la ""desestabilizacion"" #LassoMentiroso https://t.co/72FO6t3IfN",-1
126,1.48E+18,#LassoMentiroso #LassoEsUnFracasso #Lassogenocida #Lassonazi #Lassoglobalista #DonAlfonso https://t.co/UhxVJvOrSK,-1
127,1.48E+18,"Nos cree soquetes, el enclenque presidente que tenemos aparte de ser un inútil mental también lo es físicamente, obvio.
#LassoMentiroso 
#LassoEsUnFracasso https://t.co/7DiSzeQNWq",-1
128,1.48E+18,#LassoMentiroso @LassoGuillermo  no revierta derechos de los funcionarios del Ministerio de trabajo .,-1
129,1.48E+18,@radio_pichincha @FiscalizacionAN @AsambleaEcuador Uuuuy ya sabemos que #LassoMentiroso poco hará,-1
130,1.48E+18,"En el Hospital del día del IESS, de la Martha de Roldos en Guayaquil, los enfermos con Covid, hacen largas filas desde la una de la mañana, para poder canjear la prueba de Covid (+) por el permiso de enfermedad, y solo reparten 100 ticketes
#LassoMentiroso 
#LassoEsUnFracaso https://t.co/AeAImdITmF",-1
131,1.48E+18,#LassoMentiroso  No revierta derechos de los funcionarios del Ministerio de Trabajo  y usted Ministro de trabajo dijo en su entrevista de Ecuavisa que se van a respetar los derechos Adquiridos  @DonosoEcuador  No mientan @LeninArtieda  no saben como están sufriendo las familias,-1
132,1.48E+18,"#LassoMentiroso eso es lo que piensa el pueblo ecuatoriano que cada día que pasa se da cuenta que las promesas de campaña, fueron simplemente eso, promesas y que no se van a cumplir. https://t.co/eeJ4bgw536",-1
133,1.48E+18,"#LassoMentiroso 
#LassoEsUnFracasso 
#LassoMintioOtraVez 
La reforma laboral será un atentado a los trabajadores del País 
#ProhibidoOlvidar 
@MinTrabajoEc @DonosoEcuador 
@LaboralAN https://t.co/SprgbGi6Xr",-1
134,1.48E+18,"@lualcorg8 Continuación de Moreno

#LassoMentiroso 
#LassoEsUnFracaso 
#LassoEvasor",-1
135,1.48E+18,"@DonosoEcuador @ABorreroVega @LassoGuillermo @XimenaGarzon11 Es un vago,no han hecho nada,uds son lo peor.
Que desgracia,la pobreza aumenta,la delincuencia ya no se puede salir,los hospitales en la ""m""
Y ud dice que es gran vicepresidente.
#LassoEsUnFracasso 
#LassoMentiroso",-1
136,1.48E+18,"Al Gobierno le cogió el miedo. 
La inyección resultó una farsa y no mantiene a nadie inmune. 
Estafaron a los Ecuatorianos y todos caen con Omicron por culpa de la desinformación gubernamental. 
#LassoMentiroso 
#GarzonMentirosa
#ZapataMentiroso https://t.co/6fn0YQG42M",-1
137,1.48E+18,"@ABorreroVega Ya 7 meses y nada de las medicinas
En hospitales. VAGOS
#LassoEsUnFracasso 
#LassoMentiroso",-1
138,1.48E+18,"#LassoMentiroso
EL UNIVERSO quedó encadenado al PRESIDENTE LASSO con un candado cuya llave solo el la tiene  todo esto después de que Lasso nombrara  a una hermana de la esposa del dueño del UNIVERSO a un cargo en la cancilleria. https://t.co/Lr06tV5rxY",-1
139,1.48E+18,"De q te sirven 8mm en reservas si no eres capaz de tapar un bache, comprar medicina, pintar un pupitre, poner un plato de comida? DE NADA! Al pueblo en la práctica eso es paja! Solo les evita el estrés a los banqueros. Así o más claro? #LassoMentiroso #LassoEsUnFracasso #Ecuador https://t.co/6huYkhFNsQ",-1
140,1.48E+18,@BNPeriodismo Que desgracia #LassoMentiroso https://t.co/8cmNaL27pZ,-1
141,1.48E+18,"En las épocas del dictador hacían videos falsos donde mostraban supuesta medicina vacía y que así se engañaba al pueblo, se quejaban de que solo daban parecetamol (todo falso) y ahora no hay ni eso, no hay nada de nada! #LassoMentiroso #LassoEsUnFracasso",-1
142,1.48E+18,"#LassoMentiroso
Si no gozas del respaldo popular lo único que  queda al gobierno es pactar con los medios de comunicación ellos manipulan todos los aspectos de la vida aunque para ello tengas que RIFAR CARGOS EN LA CANCILLERIA 
Los medios y sus periodistas se quitaron sus CARETAS https://t.co/wr3UKWzbBF",-1
143,1.48E+18,"@rxpinoc @elektromanes @titoportilla @cdaponce @Salud_Ec Yo siempre he estado despierta, aquellos que ayudaron a #LassoMentiroso a medio cumplir una promesa de campaña son los dormidos...",-1
144,1.48E+18,Mensaje en el día del periodista a las peores lacras del periodismo del #Ecuador !! #LassoMentiroso #LassoEsUnFracasso #LassoEvasor #lassoesmorenorecargado https://t.co/AeEql8wEHa,-1
145,1.48E+18,"#LassoMentiroso , engaño al pueblo, todo por llegar al poder, no nos dejemos engañar. @BancadaUNESec @ColectivoCc3 @Rc5DSur https://t.co/qU5M1gAnZW",-1
146,1.48E+18,"#ProhibidoOlvidar 
Esta es la verdad sobre la mesa servida q recibió el traidor de @Lenin y el EVSASOR de #LassoMentiroso @MashiRafael se dedicó a trabajar hacer de nuestro País un lugar mejor para vivir
A esos jóvenes engañados por #Lasso  pregúnten a sus padres si es mentira
 https://t.co/5usDJWeBqx",-1
147,1.48E+18,#LassoMentiroso este lindo país se destruye poco a poco. En 3 años más no quedará casi nada de lo avanzado el la década de oro de @MashiRafael https://t.co/ro0I0SJoDT,-1
148,1.48E+18,"Al parecer se viene una ola de ""buenas noticias"", no porque estemos en #Dubai, sino que muchos dueños de medios ""libres e independientes"" iran a buscar su embajada o su pauta respectiva. 

#LassoEsUnFracasso #LassoMentiroso #LassoEvassor #Ecuador #DiaDelPeriodista https://t.co/zPt0JcoHcI",-1
149,1.48E+18,Que pena ... !!!! #LassoMentiroso #LassoEsUnFracasso #LassoEvasor https://t.co/8oXRGPhS9Q,-1
150,1.45E+18,@RutaKritika @LassoGuillermo @MashiRafael @Pontifex_es #LassoMadness #LassoMentiroso #LassoEsMorenoRecargado https://t.co/dHjjXhFTAR,-1
151,1.48E+18,#LassoMentiroso es el delincuente más farsante que el Ecuador haya parido. Ha repartido embajadas y consulados para pagar favores políticos a diestra y siniestra... https://t.co/uLEuo1NfUL,-1
152,1.48E+18,Aplausos para los p3nd3jos !!!!  #LassoEsUnFracasso #LassoEvasor #lassomentiroso https://t.co/SaPfi3vLLY,-1
153,1.48E+18,Ya sabemos quién mintió para llegar al poder. El pueblo ya se dio cuenta. #LassoMentiroso https://t.co/5MgQ8iXveE,-1
154,1.48E+18,"@ISSFecu @andres_minda @OrlyBaque @elcomerciocom Eso es lo que digo, judas Moreno traicionó y se fue con el jefe de los #Lassies , #LassoMentiroso . No lo olvides nunca!
Sit lassie sit!",-1
155,1.48E+18,#LassoMentiroso https://t.co/ZLKXODzDzS,-1
156,1.48E+18,#LassoMentiroso https://t.co/Rr23DobZ3g,-1
157,1.48E+18,@JuanCFrancisco2 El Mismo banquero #LassoMentiroso,-1
158,1.48E+18,Cuando destituyen a #lassoevassor en #Ecuador? ya están creyendo que todos nos hemos olvidado de ese delito?  Y Se equivocan. #LassoMentiroso #LassoEsUnFracasso #PandoraPapers https://t.co/NeDzd2YBf9,-1
159,1.48E+18,"@radio_pichincha @diegooquendo @UNESCO_es Esos son los empleos que genera @LassoGuillermo para sus amiguis que le tapan sus corruptelas, tanto le lloró el viejo Oquendo un puestito para seguir alabando #LassoEvasor 
AL pueblo lo sigue echando, donde estaN los 275K empleos, en que áreas generaron trabajo? #LassoMentiroso",-1
160,1.48E+18,"¡Pará la foto presi, para la foto, coja bien las herramientas! 
Provincia de Cotopaxi
#LassoEsUnFracasso
#LassoMentiroso
#LassoEvasor https://t.co/bxrZAB9uoQ",-1
161,1.48E+18,#LassoMentiroso ESTO ES LO QUE DICE................ CLARITO........... https://t.co/UDcRstUT1z,-1
162,1.48E+18,¿ALGUIEN ESCUCHÓ AL BANQUERO #LassoMentiroso DURANTE LA CAMPAÑA OFRECER PRÉSTAMOS DE UN -MÁXIMO DE 5.000 DÓLARES- SI ES QUE SE CUMPLEN CIERTOS REQUISITOS?...,-1
163,1.48E+18,"@LassoGuillermo
#lassoEvasor
#lassoRenuncia
#lassoMiserable 
#lassoLadronasso
#PandoraPaper
#lassoMENTIROSO 
lasso es bucaram,
lasso es corrupción, 
lasso es pobreza, 
lasso es mentiras.
abdalá protege a lasso
CAPACIDAD DE MENTIR.
NO TE DEJES ENGAÑAR
https://t.co/OzVxEnlLUA https://t.co/1QPgPruM6t",-1
164,1.48E+18,"@LassoGuillermo
#lassoEvasor
#lassoRenuncia
#lassoMiserable 
#lassoLadronasso
#PandoraPaper
#lassoMENTIROSO 
lasso es bucaram,
lasso es corrupción, 
lasso es pobreza, 
lasso es mentiras.
abdalá protege a lasso
CAPACIDAD DE MENTIR.
NO TE DEJES ENGAÑAR
https://t.co/OzVxEnlLUA https://t.co/ohNd38NgUU",-1
165,1.48E+18,"@LassoGuillermo
#lassoEvasor
#lassoRenuncia
#lassoMiserable 
#lassoLadronasso
#PandoraPaper
#lassoMENTIROSO 
lasso es bucaram,
lasso es corrupción, 
lasso es pobreza, 
lasso es mentiras.
abdalá protege a lasso
CAPACIDAD DE MENTIR.
NO TE DEJES ENGAÑAR
https://t.co/OzVxEnlLUA https://t.co/zkRTcd8c8w",-1
166,1.48E+18,"#LassoMentiroso 
#LassoEsUnFracasso 
#PandoraPapers 
#Pandorito https://t.co/JztRh9xn2i",-1
167,1.48E+18,"#LassoMentiroso 
#LassoEsUnFracasso 
#PandoraPapers https://t.co/cXEAinrvq7",-1
168,1.48E+18,"No hay para hacer pruebas de PCR en los centros de salud... viva el negociado de los laboratorios privados. El gobierno donde prevalece el capital sobre el ser humano.

#LassoMentiroso",-1
169,1.48E+18,@Ecuadordepie21 #lassoMENTIROSO #lassoHIPOCRITA,-1
170,1.48E+18,"Ahora, hay q decirlo: #AhoraEsCuando ... Lasso ya Lárgate! 

#LassoMentiroso",-1
171,1.48E+18,"Don Guille y  @BancoPacificoEC eliminarán agencias donde miles de personas quedarán sin trabajo, ese es el préstamo al 1% ese es el aumento de salario… gracias #LassoMentiroso #lassoevassor #LassoMentiroso #LassoEsMorenoRecargado https://t.co/dHkAImniZ4",-1
172,1.48E+18,"#LassoMentiroso 
#LassoEsUnFracasso 
Lo dicho Kost...Pinocho es un pobre pendejo al lado del chulquero demagogo y evasor. https://t.co/JCOnvLuqDi",-1
173,1.48E+18,#LassoMentiroso,-1
174,1.48E+18,"¿Quién ha creído tantas barbaridades?  #LassoMentiroso se ha dedicado a prometer muchas cosas y a los verdaderos afectados de la tremenda crisis que hoy vivimos NO les ha cumplido, al contrario, sigue afectando a los microempresarios. #LassoEsDemagogia
https://t.co/VXDRV9ksV4",-1
175,1.48E+18,"#LassoMentiroso acuérdese que el ""voto nulo ideológico"" de Leonidas Iza lo hizo a usted Presidente. https://t.co/ylRlsAN2LU",-1
176,1.48E+18,"¿Hasta cuándo miente Pdte. @LassoGuillermo? 

Es impresentable que el país tenga de primer mandatario a alguien que miente de forma descarada cada vez que le conviene.

¡Un poco más de coherencia por el bien del país! #LassoMentiroso https://t.co/XjN4NVTDH6",-1
177,1.48E+18,"Lo que decía el presidente evasor sobre los consulados y embajadas. “El padrinazgo, el palanqueo… lo vamos a parar ya…” 
#LassoMentiroso https://t.co/l2ehl2IxVW",-1
178,1.48E+18,"@BatmanEC2020 @RenatoUlloa4 @OrlandoPerezEC @JoeBiden Batman siempre gana 
F: #LassoEsUnFracasso #LassoMentiroso #LassoEsPandora https://t.co/96WGFQuWi6",-1
179,1.48E+18,"Los trolls de #LassoMentiroso , creen que yo soy troll. Aaaayyyy Diosito!

#BESTIAS",-1
180,1.48E+18,"@Emmabasti @mariabrownp @Educacion_Ec Y pensar q todos estos TrolLassos se pagan con dinero del pueblo !, espero en algún momento tanto Lasso como Moreno sean enjuiciados y vayan a la cárcel que es donde deben estar! Los crímenes de lesa humanidad no prescriben  #LassoMentiroso #LassoEsUnFracasso",-1
181,1.48E+18,"El negociado a la orden del día, pasó con Lenin Moreno y ahora con Guillermo Lasso. YA BASTA!!! de tanta corrupción. #LassoMentiroso #LassoEsUnFracasso https://t.co/urlUYERXiI",-1
182,1.48E+18,"Esto sucede porque Guillermo Lasso no conoce la realidad del Ecuador, no sabe lo que cuesta el litro de leche, ni la libra de pollo, no sabe nada, solo repartir el pais a los hijos de los periodistas. #LassoMentiroso #LassoEsUnFracasso https://t.co/bBiDQuqfjv",-1
183,1.48E+18,"@elcomerciocom #LassoEsUnFracasso 
#LassoEsUnFracasso 
#LassoMentiroso",-1
184,1.48E+18,#LassoMentiroso #LassoMadness https://t.co/nGxbHBv2cg,-1
185,1.48E+18,"Han pasado apenas 6 días… Ecuador sin rumbo, sin gobierno, inseguro, corrupto… #LassoMentiroso #LassoEsUnFracasso https://t.co/TacnHADBDl",-1
186,1.48E+18,"Sus propias palabras Don Guille 
#LassoMentiroso 
#LassoMentiroso 
#LassoMentiroso 
#LassoMentiroso 
#LassoMentiroso 
#LassoMentiroso 
#LassoMentiroso 
#LassoMentiroso 
#LassoMentiroso https://t.co/X94ImgT9K0",-1
187,1.48E+18,#LassoEsUnFracasso #Lassomentiroso #Lassogenocida #Lassonazi #Lassoglobalista https://t.co/CvuXXeDNBO,-1
188,1.48E+18,"@Ecuadordepie21 Apúrense #Lassies  vayan por sus préstamos para que se pongan un charol de golosinas o de frituras en la vereda y se hagan tan ricos como el banquero Pandora. 

No hay duda #LassoEsUnFracasso  
#LassoMentiroso",-1
189,1.48E+18,#LassoMentiroso #LassoMadness https://t.co/eybkXJ9Xvr,-1
190,1.48E+18,Ya debe salir de La burbuja #LassoMentiroso #LassoEsUnFracasso https://t.co/n0SziJ9eDg,-1
191,1.48E+18,"Otra mentira más de #LassoMentiroso, ya nadaf https://t.co/ZG9ASdpxka",-1
192,1.48E+18,"Bienvenidos al país de los 80 y 90
@LassoGuillermo y @Lenin lo lograron.
#LassoEsUnFracasso 
#LassoMentiroso 
#LassoEresUnPayasso https://t.co/GcNBn3MXQD",-1
193,1.48E+18,"Por si quedan dudas de las mentiras de ?@LassoGuillermo?
#LassoMentiroso
#LassoMintioOtraVez  https://t.co/Z2DA9rvgy8",-1
194,1.48E+18,#LassoMentiroso #LassoMadness https://t.co/IWXNyGQOxo,-1
195,1.48E+18,"@Angelicfdz @FredBarto3 @LassoGuillermo La salud del pueblo empeora cada día,la escasez de medicina es abismal en todo sentido y en el tema de las vacunas un fracaso absoluto,muchas gracias @LassoGuillermo demuestras cada vez más que eres una porquería de presidente #LassoMentiroso",-1
196,1.48E+18,"@luisavalencia6 @rengelismo @AP_Kost No es un misterio para nadie que la falsedad siempre brota de sus palabras que son tan sucias y podridas como la basura de un vertedero,puerco charlatán @LassoGuillermo #LassoMentiroso",-1
